epoch,lr,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.0195105896346933,1.222850838959723,73.06040938211214,1.400579092416121,74.09326424870466,0.6312397242710832,0.6312397242710832,0.5974093747087876,0.5878403540903542,0.6142485090984279,0.5977658288524863,0.5903800999274925,0.8695547686656774,0.8695547686656774,0.6696805593670728,0.6312397242710832,0.9591403756564094,0.5878403540903542,0.9405847928286984,0.8313953488372093,0.902837095790116,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_005_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_05.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_005_detailed_metrics.json
10,0.0180902654352522,0.9810410134624494,83.81427857298524,1.2575477837280906,80.31088082901555,0.8117686320647993,0.8117686320647993,0.6853240863444945,0.7134974762852,0.696281087479524,0.6833880158867207,0.7786734365764206,0.9662816263787392,0.9662816263787392,0.8107733546513488,0.8117686320647993,0.9669048045116212,0.7134974762852,0.9515881327144068,0.943798449612403,0.924039048200122,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_010_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_10.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_010_detailed_metrics.json
15,0.0158780586302985,0.8974375554995125,90.40439340759978,1.190758492662499,83.41968911917098,0.8334113911640043,0.8334113911640043,0.7090375735433907,0.6724703431125449,0.7310697322027685,0.7252180103221213,0.8053111256068632,0.9600971237460102,0.9600971237460102,0.8396729069075025,0.8334113911640043,0.971899734442859,0.6724703431125449,0.9596256953062344,0.8745847176079734,0.9327333740085418,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_015_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_15.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_015_detailed_metrics.json
20,0.0130905154352522,0.8411643538663105,94.2985521671716,1.2005893072316065,87.56476683937824,0.8588092221367483,0.8588092221367483,0.7702862050107225,0.7335001371169376,0.7881676328894544,0.7864158251487066,0.8357671003782323,0.9402210414670288,0.9402210414670288,0.8418347962676107,0.8588092221367483,0.976957878241484,0.7335001371169376,0.9699669803347528,0.9053156146179402,0.9263270286760218,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_020_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_20.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_020_detailed_metrics.json
25,0.0100004999999999,0.8079323536981896,96.86470293872546,1.239109591498894,85.49222797927462,0.8377479373123974,0.8377479373123974,0.7268589422548798,0.6986215538847117,0.7565008948167612,0.7537592271940217,0.8116708325477272,0.9404582785484088,0.9404582785484088,0.8337390101879215,0.8377479373123974,0.9739228952353302,0.6986215538847117,0.9651704593484876,0.9169435215946844,0.8990237949969493,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_025_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_25.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_025_detailed_metrics.json
30,0.0069104845647477,0.7935914242202142,97.98302546180727,1.2160140800970205,88.60103626943005,0.872414664313619,0.872414664313619,0.804702508530016,0.7655240138613113,0.8058474807858066,0.8040428281336534,0.8509520120622039,0.9407773496521376,0.9407773496521376,0.8292156420064841,0.872414664313619,0.9785373477485853,0.7655240138613113,0.9716230813716588,0.9086378737541528,0.9069554606467358,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_030_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_30.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_030_detailed_metrics.json
35,0.0041229413697014,0.7878146304884257,98.50224663005493,1.25973837548587,88.60103626943005,0.8556899256376608,0.8556899256376608,0.79788361625642,0.76538494185553,0.8016998054686154,0.8011148063141131,0.833012164739768,0.927121010993554,0.927121010993554,0.8250492591053741,0.8556899256376608,0.9773222391021072,0.76538494185553,0.973122923281909,0.8928571428571428,0.8971934106162294,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_035_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_35.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_035_detailed_metrics.json
40,0.0019107345647477,0.784081270572131,98.90164752870696,1.2616912311840551,88.08290155440415,0.8406349457743186,0.8406349457743186,0.7672362162665666,0.7473730955796952,0.7889826856687825,0.7883771929824561,0.8148278587225215,0.9260998157572652,0.9260998157572652,0.8378975579121634,0.8406349457743186,0.9741929129482028,0.7473730955796952,0.9739650921833376,0.897563676633444,0.8981086028065893,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_040_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_40.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_040_detailed_metrics.json
45,0.0004904103653066,0.7821161216696798,99.12131802068016,1.2606353580642855,87.56476683937824,0.8394735055884882,0.8394735055884882,0.7631073664371194,0.7412468812661677,0.7810362920918495,0.7803073420603301,0.8128638503183925,0.929967669054652,0.929967669054652,0.8370207590269787,0.8394735055884882,0.9733903447299044,0.7412468812661677,0.9721162066624196,0.8823366555924694,0.8981086028065893,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_045_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_45.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_045_detailed_metrics.json
50,1e-06,0.7862497215204339,98.93160259153505,1.2626286887134295,88.08290155440415,0.8462762266769236,0.8462762266769236,0.7680959425690104,0.7433031614849795,0.79117543533187,0.790474841876711,0.8217073877333584,0.9288548279064104,0.9288548279064104,0.8367579220462655,0.8462762266769236,0.9754311610564349,0.7433031614849795,0.9731003220328531,0.8870431893687708,0.8984136668700425,experiments\260505-2344_resnet50_noaug_lr_0.02\roc_curves\epoch_050_roc.png,experiments\260505-2344_resnet50_noaug_lr_0.02\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260505-2344_resnet50_noaug_lr_0.02\predictions\val_predictions_epoch_50.csv,experiments\260505-2344_resnet50_noaug_lr_0.02\metrics\epoch_050_detailed_metrics.json
